task,base_sample_id,image_filename,query,expression_structure,target_category,target_coco_match_iou,same_category_distractors,gt_area_ratio,baseline_state,result_state,transition,baseline_iou,result_iou,iou_delta,baseline_box,result_box,gt_box,candidate_applied,baseline_zero_box_class,baseline_zero_match_category,baseline_zero_match_iou,result_zero_box_class,result_zero_match_category,result_zero_match_iou
t2_vqa_grounding,hallu_000160_COCO_train2014_000000473003,COCO_train2014_000000473003.jpg,the couch next to the fireplace,relation,couch,1.0,1,0.07376599178403755,overlap,overlap,nonzero_remained_nonzero,0.9214655340986594,0.9298091672599141,0.008343633161254749,"[401.0,170.0,595.0,274.0]","[401.0,171.0,596.0,274.0]","[399.47,174.41,595.47,277.02]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000161_COCO_train2014_000000414499,COCO_train2014_000000414499.jpg,the snowboard next to the person,relation,snowboard,1.0,2,0.05429678860294119,valid_zero,overlap,valid_zero_recovered,0.0,0.9178256535668027,0.9178256535668027,"[114.0,135.0,182.0,384.0]","[420.0,135.0,483.0,387.0]","[422.13,143.26,482.3,388.71]",True,wrong_same_category_instance,snowboard,0.9147511918062765,,,0.0
t2_vqa_grounding,hallu_000164_COCO_train2014_000000213754,COCO_train2014_000000213754.jpg,the dining table with a bowl of dessert,relation,dining table,1.0,2,0.32786806818181824,overlap,overlap,nonzero_remained_nonzero,0.44940284509692796,0.4377387000628957,-0.011664145034032236,"[53.0,275.0,239.0,420.0]","[54.0,278.0,239.0,420.0]","[1.66,216.1,285.92,427.22]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000166_COCO_train2014_000000250380,COCO_train2014_000000250380.jpg,the person in front of the dog,relation,person,1.0,1,0.09763271805273835,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[0.0,46.0,225.0,448.0]","[0.0,46.0,225.0,448.0]","[294.59,103.76,420.89,294.31]",True,wrong_same_category_instance,person,0.9813624463947791,wrong_same_category_instance,person,0.9813624463947791
t2_vqa_grounding,hallu_000168_COCO_train2014_000000199134,COCO_train2014_000000199134.jpg,the person holding a tennis racket,relation,person,1.0,1,0.09641274563318777,overlap,overlap,nonzero_remained_nonzero,0.9313112984414643,0.9261926125994235,-0.005118685842040782,"[225.0,155.0,327.0,432.0]","[225.0,156.0,327.0,430.0]","[224.04,155.72,323.64,439.46000000000004]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000169_COCO_train2014_000000578702,COCO_train2014_000000578702.jpg,the broccoli next to the carrot,relation,broccoli,1.0,3,0.0972899045502092,overlap,overlap,nonzero_remained_nonzero,0.7703618265718374,0.7680611790598795,-0.0023006475119579095,"[124.0,294.0,307.0,424.0]","[126.0,294.0,307.0,425.0]","[121.98,296.66,310.21,454.78000000000003]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000171_COCO_train2014_000000237617,COCO_train2014_000000237617.jpg,the plaid couch next to the wooden table,relation,couch,1.0,2,0.08190339788732394,overlap,overlap,nonzero_remained_nonzero,0.08595102292711962,0.08585447960402127,-9.654332309834424e-05,"[54.0,141.0,254.0,292.0]","[54.0,140.0,256.0,293.0]","[0.0,211.3,105.52,422.92]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000172_COCO_train2014_000000455543,COCO_train2014_000000455543.jpg,the tennis racket in the person's hand,relation,tennis racket,1.0,1,0.05950994955450734,overlap,overlap,nonzero_remained_nonzero,0.9435169016830481,0.9282530934727582,-0.015263808210289942,"[264.0,146.0,344.0,374.0]","[264.0,147.0,345.0,374.0]","[262.46,145.7,341.52,375.49]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000174_COCO_train2014_000000347167,COCO_train2014_000000347167.jpg,the dining table with a laptop on it,relation,dining table,1.0,1,0.07098526864681605,overlap,overlap,nonzero_remained_nonzero,0.6770489809675933,0.7442376353095234,0.06718865434193011,"[54.0,354.0,456.0,415.0]","[54.0,360.0,457.0,415.0]","[61.93,369.53,450.68,419.08]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000175_COCO_train2014_000000562675,COCO_train2014_000000562675.jpg,the cake in front of the person,relation,cake,1.0,3,0.15569030225409836,false_rejection,false_rejection,false_rejection_unchanged,0.0,0.0,0.0,null,null,"[289.78,87.32,492.25,297.46]",False,,,0.0,,,0.0
t2_vqa_grounding,hallu_000178_COCO_train2014_000000029582,COCO_train2014_000000029582.jpg,the person on the horse,relation,person,1.0,2,0.11890005854800935,overlap,overlap,nonzero_remained_nonzero,0.9157118201203698,0.06567687598984076,-0.850034944130529,"[149.0,17.0,261.0,304.0]","[67.0,25.0,158.0,284.0]","[144.66,21.22,258.26,307.25]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000179_COCO_train2014_000000470501,COCO_train2014_000000470501.jpg,the baseball bat held by the person,relation,baseball bat,1.0,1,0.053136868600682605,valid_zero,overlap,valid_zero_recovered,0.0,0.8813058219953288,0.8813058219953288,"[28.0,122.0,141.0,313.0]","[456.0,193.0,540.0,427.0]","[449.99,194.44,536.47,424.88]",True,wrong_same_category_instance,baseball bat,0.9261589213733031,,,0.0
t2_vqa_grounding,hallu_000183_COCO_train2014_000000370145,COCO_train2014_000000370145.jpg,the person in front of the counter,relation,person,1.0,2,0.25982662500000003,valid_zero,overlap,valid_zero_recovered,0.0,0.9752477600919432,0.9752477600919432,"[350.0,107.0,632.0,476.0]","[0.0,178.0,280.0,469.0]","[1.27,180.32,280.63,466.04]",True,wrong_same_category_instance,person,0.9575078975186916,,,0.0
t2_vqa_grounding,hallu_000184_COCO_train2014_000000076885,COCO_train2014_000000076885.jpg,the person next to the laptop,relation,person,1.0,1,0.5941094525761125,overlap,overlap,nonzero_remained_nonzero,0.8730026758162512,0.014165348475290815,-0.8588373273409604,"[162.0,10.0,569.0,378.0]","[0.0,5.0,176.0,415.0]","[167.92,9.6,563.26,420.28000000000003]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000187_COCO_train2014_000000256276,COCO_train2014_000000256276.jpg,the person next to the bear,relation,person,1.0,2,0.3195985911458333,overlap,valid_zero,nonzero_regressed_to_zero,0.9594154186864766,0.0,-0.9594154186864766,"[358.0,30.0,580.0,476.0]","[90.0,48.0,345.0,476.0]","[356.31,30.29,574.63,480.0]",True,,,0.0,wrong_same_category_instance,person,0.8295590733780915
t2_vqa_grounding,hallu_000191_COCO_train2014_000000354690,COCO_train2014_000000354690.jpg,the bench in front of the person,relation,bench,1.0,1,0.19076529427083333,overlap,overlap,nonzero_remained_nonzero,0.4046543723360538,0.8265645972969992,0.4219102249609454,"[159.0,316.0,301.0,483.0]","[0.0,324.0,305.0,509.0]","[0.81,302.84,305.59,495.12]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000194_COCO_train2014_000000063860,COCO_train2014_000000063860.jpg,the catcher behind the batter,relation,person,1.0,2,0.20866563670960192,overlap,overlap,nonzero_remained_nonzero,0.8950741796049514,0.8730687645625591,-0.022005415042392285,"[131.0,253.0,283.0,600.0]","[134.0,256.0,280.0,597.0]","[133.59,246.2,293.0,603.9200000000001]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000195_COCO_train2014_000000373580,COCO_train2014_000000373580.jpg,the person holding a tennis racket,relation,person,1.0,2,0.34300153125,overlap,overlap,nonzero_remained_nonzero,0.9360528288977911,0.950505534379086,0.014452705481294958,"[208.0,131.0,423.0,637.0]","[208.0,134.0,425.0,637.0]","[214.99,134.11,426.67,631.89]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000197_COCO_train2014_000000196307,COCO_train2014_000000196307.jpg,the bottle next to the sink,relation,bottle,1.0,1,0.08757725097656253,overlap,overlap,nonzero_remained_nonzero,0.20098679510319942,0.20907458955163724,0.008087794448437824,"[268.0,0.0,346.0,262.0]","[268.0,0.0,347.0,265.0]","[314.69,8.97,410.84000000000003,288.78000000000003]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000198_COCO_train2014_000000327579,COCO_train2014_000000327579.jpg,the person on the skateboard,relation,person,1.0,1,0.24927878424657535,overlap,overlap,nonzero_remained_nonzero,0.940162623216257,0.9544344726084573,0.014271849392200275,"[322.0,0.0,513.0,412.0]","[320.0,0.0,514.0,416.0]","[318.08,1.22,511.0,423.8]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000207_COCO_train2014_000000232279,COCO_train2014_000000232279.jpg,the dining table with a tray on it,relation,dining table,1.0,1,0.2907001856,overlap,overlap,nonzero_remained_nonzero,0.7207120264470571,0.7293314513827034,0.00861942493564627,"[1.0,230.0,500.0,360.0]","[0.0,228.0,500.0,364.0]","[83.54,239.94,500.0,370.82]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000213_COCO_train2014_000000165199,COCO_train2014_000000165199.jpg,the person next to the baseball glove,relation,person,1.0,1,0.38343462293632075,overlap,overlap,nonzero_remained_nonzero,0.016592648261449586,0.020226002310332926,0.00363335404888334,"[242.0,78.0,530.0,637.0]","[240.0,78.0,530.0,637.0]","[1.43,108.99,251.12,629.88]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000214_COCO_train2014_000000088034,COCO_train2014_000000088034.jpg,the person standing next to the table,relation,person,1.0,2,0.06162159082031248,overlap,overlap,nonzero_remained_nonzero,0.935573721875562,0.045248993801759486,-0.8903247280738025,"[269.0,156.0,374.0,340.0]","[89.0,176.0,290.0,425.0]","[271.44,156.62,376.45,336.89]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000215_COCO_train2014_000000106438,COCO_train2014_000000106438.jpg,the cell phone in the person's hand,relation,cell phone,1.0,1,0.38144350913203745,overlap,valid_zero,nonzero_regressed_to_zero,0.9363007015730535,0.0,-0.9363007015730535,"[331.0,25.0,639.0,312.0]","[0.0,14.0,278.0,269.0]","[328.43,26.16,634.5799999999999,323.59000000000003]",True,,,0.0,wrong_same_category_instance,cell phone,0.95806791308269
t2_vqa_grounding,hallu_000216_COCO_train2014_000000213146,COCO_train2014_000000213146.jpg,the person holding a tennis racket,relation,person,1.0,1,0.2320377741745283,overlap,valid_zero,nonzero_regressed_to_zero,0.9559064517434954,0.0,-0.9559064517434954,"[258.0,162.0,494.0,476.0]","[70.0,168.0,185.0,469.0]","[260.38,164.44,490.87,471.77]",True,,,0.0,wrong_same_category_instance,person,0.7720095809834921
t2_vqa_grounding,hallu_000218_COCO_train2014_000000010407,COCO_train2014_000000010407.jpg,the carrot next to the broccoli,relation,carrot,1.0,2,0.09953482421874998,overlap,overlap,nonzero_remained_nonzero,0.833477403969557,0.8728810365450749,0.03940363257551782,"[287.0,252.0,440.0,476.0]","[287.0,250.0,446.0,459.0]","[285.14,247.06,429.28999999999996,459.18]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000221_COCO_train2014_000000110230,COCO_train2014_000000110230.jpg,the brown dog on the couch,relation,dog,1.0,1,0.06591571082746478,overlap,overlap,nonzero_remained_nonzero,0.9354994588892065,0.8289169336386972,-0.10658252525050926,"[129.0,161.0,330.0,252.0]","[129.0,160.0,354.0,252.0]","[130.55,164.04,329.81,254.23]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000222_COCO_train2014_000000390969,COCO_train2014_000000390969.jpg,the person sitting on the bench,relation,person,1.0,3,0.22966268915662655,false_rejection,false_rejection,false_rejection_unchanged,0.0,0.0,0.0,null,null,"[109.46,107.86,297.3,310.82]",False,,,0.0,,,0.0
t2_vqa_grounding,hallu_000223_COCO_train2014_000000572245,COCO_train2014_000000572245.jpg,the person holding the hot dog,relation,person,1.0,1,0.6054220548349057,overlap,overlap,nonzero_remained_nonzero,0.9662888097430702,0.9590639195855083,-0.007224890157561892,"[254.0,1.0,640.0,415.0]","[256.0,0.0,640.0,415.0]","[245.42,2.39,640.0,418.75]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000227_COCO_train2014_000000091056,COCO_train2014_000000091056.jpg,the person next to the wine glass,relation,person,1.0,3,0.20875403027343756,overlap,overlap,nonzero_remained_nonzero,0.9427954923058445,0.9603135249715226,0.017518032665678085,"[479.0,0.0,640.0,378.0]","[479.0,0.0,640.0,385.0]","[473.53,1.27,640.0,386.5]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000228_COCO_train2014_000000113244,COCO_train2014_000000113244.jpg,the cake on the plate,relation,cake,1.0,3,0.10384068376068377,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[319.0,260.0,640.0,468.0]","[49.0,67.0,265.0,230.0]","[49.43,276.59,243.99,436.45]",True,wrong_same_category_instance,cake,0.6708854601006471,wrong_same_category_instance,cake,0.7983512261706899
t2_vqa_grounding,hallu_000230_COCO_train2014_000000127841,COCO_train2014_000000127841.jpg,the child wearing a tie,relation,person,1.0,1,0.54441447265625,overlap,overlap,nonzero_remained_nonzero,0.9580984617160926,0.952718822868591,-0.005379638847501589,"[26.0,74.0,293.0,606.0]","[28.0,75.0,294.0,606.0]","[25.89,70.03,302.02,605.04]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000233_COCO_train2014_000000377518,COCO_train2014_000000377518.jpg,the couch next to the window,relation,couch,1.0,1,0.1270010200058411,overlap,overlap,nonzero_remained_nonzero,0.1509128161944058,0.1467994065135683,-0.00411340968083751,"[116.0,234.0,376.0,352.0]","[116.0,234.0,378.0,350.0]","[0.23,280.73,236.45,428.0]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000235_COCO_train2014_000000504211,COCO_train2014_000000504211.jpg,the batter holding the baseball bat,relation,person,1.0,2,0.09748623828124998,overlap,overlap,nonzero_remained_nonzero,0.9179676675097149,0.921820951210225,0.0038532837005100795,"[178.0,139.0,313.0,376.0]","[178.0,140.0,313.0,376.0]","[180.54,141.62,307.03,378.38]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000238_COCO_train2014_000000503274,COCO_train2014_000000503274.jpg,the bed next to the window,relation,bed,1.0,1,0.0645120812677054,overlap,overlap,nonzero_remained_nonzero,0.8987299885726601,0.9101260978387686,0.011396109266108567,"[262.0,250.0,395.0,353.0]","[260.0,251.0,394.0,353.0]","[259.12,243.26,391.93,353.0]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000239_COCO_train2014_000000541496,COCO_train2014_000000541496.jpg,the suitcase next to the backpack,relation,suitcase,1.0,3,0.07994581866197184,overlap,valid_zero,nonzero_regressed_to_zero,0.3475550800496907,0.0,-0.3475550800496907,"[170.0,61.0,254.0,290.0]","[245.0,186.0,640.0,415.0]","[120.08,70.62,218.24,292.67]",True,,,0.0,wrong_same_category_instance,suitcase,0.9561272671967842
t2_vqa_grounding,hallu_000241_COCO_train2014_000000059036,COCO_train2014_000000059036.jpg,the sandwich next to the bowl,relation,sandwich,1.0,1,0.23028244906666673,overlap,overlap,nonzero_remained_nonzero,0.03106328901537518,0.029458850554609,-0.0016044384607661819,"[173.0,53.0,375.0,210.0]","[174.0,50.0,380.0,216.0]","[29.49,74.16,189.61,343.82000000000005]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000242_COCO_train2014_000000265274,COCO_train2014_000000265274.jpg,the person in front of the microwave,relation,person,1.0,1,0.1197741509433962,overlap,overlap,nonzero_remained_nonzero,0.9332336338006146,0.938469198675141,0.005235564874526366,"[404.0,245.0,599.0,415.0]","[405.0,246.0,598.0,415.0]","[403.99,248.68,594.55,419.24]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000246_COCO_train2014_000000059816,COCO_train2014_000000059816.jpg,the couch next to the green sofa,relation,couch,1.0,1,0.22395381764705885,overlap,overlap,nonzero_remained_nonzero,0.9484965275665118,0.9522174332024099,0.0037209056358981085,"[0.0,165.0,247.0,415.0]","[0.0,167.0,248.0,415.0]","[0.92,168.99,243.64,419.96000000000004]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000247_COCO_train2014_000000488066,COCO_train2014_000000488066.jpg,the teddy bear sitting on the chair,relation,teddy bear,1.0,1,0.07694651785714286,overlap,overlap,nonzero_remained_nonzero,0.6048191737372158,0.5971305943107208,-0.007688579426495035,"[288.0,80.0,462.0,273.0]","[289.0,79.0,460.0,275.0]","[285.63,83.19,397.19,271.68]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000249_COCO_train2014_000000310457,COCO_train2014_000000310457.jpg,the chair next to the person,relation,chair,1.0,1,0.11883746332159621,overlap,overlap,nonzero_remained_nonzero,0.9780995184109452,0.9694551003208214,-0.00864441809012384,"[505.0,1.0,640.0,238.0]","[506.0,1.0,640.0,237.0]","[505.19,0.38,639.54,241.54]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000250_COCO_train2014_000000490801,COCO_train2014_000000490801.jpg,the boy in front of the table,relation,person,1.0,3,0.20294767135665415,false_rejection,false_rejection,false_rejection_unchanged,0.0,0.0,0.0,null,null,"[392.42,259.71,609.31,622.16]",False,,,0.0,,,0.0
t2_vqa_grounding,hallu_000252_COCO_train2014_000000480240,COCO_train2014_000000480240.jpg,the catcher behind the batter,relation,person,1.0,2,0.17171742391304345,overlap,overlap,nonzero_remained_nonzero,0.8546129996749088,0.8609166339231236,0.0063036342482147845,"[324.0,149.0,448.0,540.0]","[325.0,149.0,448.0,540.0]","[329.33,146.69,460.0,533.5699999999999]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000253_COCO_train2014_000000518265,COCO_train2014_000000518265.jpg,the person holding the frisbee,relation,person,1.0,3,0.13865105971896957,overlap,overlap,nonzero_remained_nonzero,0.45180244952222137,0.4604180090248065,0.008615559502585135,"[222.0,142.0,345.0,403.0]","[224.0,142.0,350.0,403.0]","[195.27,97.87,366.55,319.09000000000003]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000254_COCO_train2014_000000208379,COCO_train2014_000000208379.jpg,the person kneeling on the floor,relation,person,1.0,1,0.2545713561197917,overlap,overlap,nonzero_remained_nonzero,0.8799153481042772,0.8799153481042772,0.0,"[129.0,10.0,310.0,396.0]","[129.0,10.0,310.0,396.0]","[108.7,10.71,308.88,401.38]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000255_COCO_train2014_000000207935,COCO_train2014_000000207935.jpg,the person jumping in front of the toilet,relation,person,1.0,2,0.40873047352941183,overlap,overlap,nonzero_remained_nonzero,0.9276724224346372,0.9259462233977194,-0.0017261990369178415,"[14.0,120.0,244.0,575.0]","[15.0,120.0,246.0,578.0]","[7.13,115.46,250.87,571.58]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000257_COCO_train2014_000000433662,COCO_train2014_000000433662.jpg,the elephant next to the person,relation,elephant,1.0,2,0.18457527142018781,overlap,overlap,nonzero_remained_nonzero,0.6666705027650379,0.12348213073441831,-0.5431883720306196,"[1.0,145.0,379.0,336.0]","[224.0,150.0,379.0,320.0]","[1.91,157.0,275.70000000000005,340.8]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000260_COCO_train2014_000000107970,COCO_train2014_000000107970.jpg,the child sitting on the bench,relation,person,1.0,1,0.15597687326869805,overlap,overlap,nonzero_remained_nonzero,0.9267178344706749,0.741924004635302,-0.18479382983537296,"[149.0,140.0,327.0,341.0]","[149.0,140.0,285.0,341.0]","[144.56,136.56,323.03999999999996,338.47]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000261_COCO_train2014_000000036046,COCO_train2014_000000036046.jpg,the chair next to the person,relation,chair,1.0,1,0.2541748792447307,valid_zero,valid_zero,valid_zero_unresolved,0.0,0.0,0.0,"[313.0,53.0,582.0,415.0]","[478.0,56.0,580.0,269.0]","[62.37,87.32,283.07,402.05]",True,wrong_same_category_instance,chair,0.9403752203359746,partial_or_oversized_region,chair,0.21480379504141808
t2_vqa_grounding,hallu_000263_COCO_train2014_000000474004,COCO_train2014_000000474004.jpg,the chair in front of the desk,relation,chair,1.0,1,0.15891446484375002,overlap,overlap,nonzero_remained_nonzero,0.980927754455973,0.9812348455375035,0.00030709108153048614,"[385.0,234.0,588.0,476.0]","[384.0,235.0,590.0,476.0]","[383.78,236.22,588.11,475.14]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000264_COCO_train2014_000000329508,COCO_train2014_000000329508.jpg,the broccoli next to the carrot,relation,broccoli,1.0,1,0.28660824609375,overlap,overlap,nonzero_remained_nonzero,0.9086672580020558,0.9264508518746871,0.017783593872631287,"[39.0,162.0,340.0,476.0]","[40.0,165.0,338.0,476.0]","[44.05,169.41,327.53000000000003,480.0]",True,,,0.0,,,0.0
t2_vqa_grounding,hallu_000265_COCO_train2014_000000189156,COCO_train2014_000000189156.jpg,the chair in front of the desk,relation,chair,1.0,1,0.06825399609374999,overlap,overlap,nonzero_remained_nonzero,0.928922009569378,0.8987579873121193,-0.03016402225725867,"[176.0,344.0,347.0,476.0]","[176.0,345.0,348.0,470.0]","[178.2,349.53,345.06,475.18999999999994]",True,,,0.0,,,0.0
